Date,Datasource,Campaign,Clicks,Impressions
19.01.2019,Facebook Ads,Lead Generation,1856,125656
19.01.2019,Facebook Ads,Like Ads,216,2397
19.01.2019,Google Adwords,B2B - Leads,10,510
19.01.2019,Google Adwords,GDN MSK - Push New,636,71494
19.01.2019,Google Adwords,GDN Prospecting - App - Prio 1,9,7917
19.01.2019,Google Adwords,GDN Prospecting - App - Prio 2,711,28943
19.01.2019,Google Adwords,GDN Prospecting - Desktop - India,113,66726
19.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 1,34,13932
19.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 2,75,58967
19.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 3,190,137937
19.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2,68,30856
19.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1,74,7068
19.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2,51,9693
19.01.2019,Google Adwords,GDN - Right Heart Push New,25,3190
19.01.2019,Google Adwords,GDN RMKT - App - Prio 1,18,1783
19.01.2019,Google Adwords,GDN RMKT - App - Prio 2,37,4527
19.01.2019,Google Adwords,GDN RMKT - Desktop - India,5,1324
19.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 1,5,2622
19.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 2,13,3594
19.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 3,10,2755
19.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1,18,1761
19.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2,29,3164
19.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 1,32,3283
19.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 2,47,3653
19.01.2019,Google Adwords,GDN - Smart Display - Prio 1,116,7949
19.01.2019,Google Adwords,GDN Vascular - Push,30,2671
19.01.2019,Google Adwords,New General Campaign - Africa - Desktop,10,282
19.01.2019,Google Adwords,New General Campaign - Africa - Mobile,69,804
19.01.2019,Google Adwords,New General Campaign - Arab - Desktop,3,42
19.01.2019,Google Adwords,New General Campaign - Arab - Mobile,5,77
19.01.2019,Google Adwords,New General Campaign - Asia - Desktop,2,58
19.01.2019,Google Adwords,New General Campaign - Asia - Mobile,9,126
19.01.2019,Google Adwords,New General Campaign - AUS - Desktop,11,446
19.01.2019,Google Adwords,New General Campaign - AUS - Mobile,13,524
19.01.2019,Google Adwords,New General Campaign - AUT - Desktop,12,517
19.01.2019,Google Adwords,New General Campaign - AUT - Mobile,9,360
19.01.2019,Google Adwords,New General Campaign - BEL - Desktop,7,118
19.01.2019,Google Adwords,New General Campaign - BEL - Mobile,5,79
19.01.2019,Google Adwords,New General Campaign - BUL - Desktop,5,158
19.01.2019,Google Adwords,New General Campaign - BUL - Mobile,10,222
19.01.2019,Google Adwords,New General Campaign - CAN - Desktop,9,306
19.01.2019,Google Adwords,New General Campaign - CAN - Mobile,30,779
19.01.2019,Google Adwords,New General Campaign - CH - Desktop,5,100
19.01.2019,Google Adwords,New General Campaign - CH - Mobile,5,46
19.01.2019,Google Adwords,New General Campaign - CRO - Desktop,5,122
19.01.2019,Google Adwords,New General Campaign - CRO - Mobile,4,136
19.01.2019,Google Adwords,New General Campaign - CZE - Desktop,4,200
19.01.2019,Google Adwords,New General Campaign - CZE - Mobile,3,47
19.01.2019,Google Adwords,New General Campaign - DEN - Desktop,2,69
19.01.2019,Google Adwords,New General Campaign - DEN - Mobile,1,33
19.01.2019,Google Adwords,New General Campaign - ESP - Desktop,5,581
19.01.2019,Google Adwords,New General Campaign - ESP - Mobile,5,152
19.01.2019,Google Adwords,New General Campaign - Europe - Desktop,36,1131
19.01.2019,Google Adwords,New General Campaign - Europe - Mobile,53,824
19.01.2019,Google Adwords,New General Campaign - FIN - Mobile,2,48
19.01.2019,Google Adwords,New General Campaign - FRA - Desktop,11,341
19.01.2019,Google Adwords,New General Campaign - FRA - Mobile,12,218
19.01.2019,Google Adwords,New General Campaign - GER - Desktop,30,1390
19.01.2019,Google Adwords,New General Campaign - GER - Mobile,65,1515
19.01.2019,Google Adwords,New General Campaign - GRE - Desktop,13,323
19.01.2019,Google Adwords,New General Campaign - GRE - Mobile,11,172
19.01.2019,Google Adwords,New General Campaign - HKG - Desktop,5,141
19.01.2019,Google Adwords,New General Campaign - HKG - Mobile,7,75
19.01.2019,Google Adwords,New General Campaign - HUN - Desktop,9,327
19.01.2019,Google Adwords,New General Campaign - HUN - Mobile,5,61
19.01.2019,Google Adwords,New General Campaign - IND - Desktop,76,2084
19.01.2019,Google Adwords,New General Campaign - IND - Mobile,413,3791
19.01.2019,Google Adwords,New General Campaign - IRE - Desktop,2,76
19.01.2019,Google Adwords,New General Campaign - IRE - Mobile,6,127
19.01.2019,Google Adwords,New General Campaign - ISR - Desktop,6,138
19.01.2019,Google Adwords,New General Campaign - ISR - Mobile,7,78
19.01.2019,Google Adwords,New General Campaign - ITA - Desktop,37,984
19.01.2019,Google Adwords,New General Campaign - ITA - Mobile,37,576
19.01.2019,Google Adwords,New General Campaign - JPN - Desktop,1,28
19.01.2019,Google Adwords,New General Campaign - Latin - Desktop,23,883
19.01.2019,Google Adwords,New General Campaign - Latin - Mobile,44,1211
19.01.2019,Google Adwords,New General Campaign - MAL - Desktop,5,177
19.01.2019,Google Adwords,New General Campaign - MAL - Mobile,36,759
19.01.2019,Google Adwords,New General Campaign - NEL - Desktop,1,81
19.01.2019,Google Adwords,New General Campaign - NEL - Mobile,6,40
19.01.2019,Google Adwords,New General Campaign - NOR - Desktop,4,147
19.01.2019,Google Adwords,New General Campaign - NOR - Mobile,1,68
19.01.2019,Google Adwords,New General Campaign - NZE - Desktop,4,124
19.01.2019,Google Adwords,New General Campaign - OMA - Desktop,6,66
19.01.2019,Google Adwords,New General Campaign - OMA - Mobile,6,78
19.01.2019,Google Adwords,New General Campaign - POL - Desktop,9,714
19.01.2019,Google Adwords,New General Campaign - POL - Mobile,13,292
19.01.2019,Google Adwords,New General Campaign - POR - Desktop,8,128
19.01.2019,Google Adwords,New General Campaign - POR - Mobile,5,1463
19.01.2019,Google Adwords,New General Campaign - Rest - Desktop,69,1215
19.01.2019,Google Adwords,New General Campaign - Rest - Mobile,143,1926
19.01.2019,Google Adwords,New General Campaign - ROM - Desktop,16,588
19.01.2019,Google Adwords,New General Campaign - ROM - Mobile,18,353
19.01.2019,Google Adwords,New General Campaign - RUS - Desktop,5,356
19.01.2019,Google Adwords,New General Campaign - RUS - Mobile,5,249
19.01.2019,Google Adwords,New General Campaign - SAU - Desktop,22,564
19.01.2019,Google Adwords,New General Campaign - SAU - Mobile,23,421
19.01.2019,Google Adwords,New General Campaign - SKO - Desktop,1,87
19.01.2019,Google Adwords,New General Campaign - SLO - Desktop,2,81
19.01.2019,Google Adwords,New General Campaign - SLO - Mobile,1,85
19.01.2019,Google Adwords,New General Campaign - SWE - Desktop,5,167
19.01.2019,Google Adwords,New General Campaign - SWE - Mobile,3,149
19.01.2019,Google Adwords,New General Campaign - TAW - Desktop,2,214
19.01.2019,Google Adwords,New General Campaign - TAW - Mobile,3,64
19.01.2019,Google Adwords,New General Campaign - UAE - Desktop,11,384
19.01.2019,Google Adwords,New General Campaign - UAE - Mobile,21,274
19.01.2019,Google Adwords,New General Campaign - UK - Desktop,20,1032
19.01.2019,Google Adwords,New General Campaign - UK - Mobile,29,692
19.01.2019,Google Adwords,New General Campaign - USA - Desktop,31,835
19.01.2019,Google Adwords,New General Campaign - USA - Mobile,61,1970
19.01.2019,Google Adwords,YouTube TrueView - Prio 1,1,310
19.01.2019,Google Adwords,YouTube TrueView - Prio 2,1,273
19.01.2019,Google Analytics,B2B - Leads,10,510
19.01.2019,Google Analytics,GDN MSK - Push New,636,71494
19.01.2019,Google Analytics,GDN Prospecting - App - Prio 1,9,7917
19.01.2019,Google Analytics,GDN Prospecting - App - Prio 2,711,28943
19.01.2019,Google Analytics,GDN Prospecting - Desktop - India,113,66726
19.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 1,34,13932
19.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 2,75,58967
19.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 3,190,137937
19.01.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 2,68,30856
19.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 1,74,7068
19.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 2,51,9693
19.01.2019,Google Analytics,GDN - Right Heart Push New,25,3190
19.01.2019,Google Analytics,GDN RMKT - App - Prio 1,18,1783
19.01.2019,Google Analytics,GDN RMKT - App - Prio 2,37,4527
19.01.2019,Google Analytics,GDN RMKT - Desktop - India,5,1324
19.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 1,5,2622
19.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 2,13,3594
19.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 3,10,2755
19.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 1,18,1761
19.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 2,29,3164
19.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 1,32,3283
19.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 2,47,3653
19.01.2019,Google Analytics,GDN - Smart Display - Prio 1,116,7949
19.01.2019,Google Analytics,GDN Vascular - Push,30,2671
19.01.2019,Google Analytics,New General Campaign - Africa - Desktop,10,282
19.01.2019,Google Analytics,New General Campaign - Africa - Mobile,69,804
19.01.2019,Google Analytics,New General Campaign - Arab - Desktop,3,42
19.01.2019,Google Analytics,New General Campaign - Arab - Mobile,5,77
19.01.2019,Google Analytics,New General Campaign - Asia - Desktop,2,58
19.01.2019,Google Analytics,New General Campaign - Asia - Mobile,9,126
19.01.2019,Google Analytics,New General Campaign - AUS - Desktop,11,446
19.01.2019,Google Analytics,New General Campaign - AUS - Mobile,13,524
19.01.2019,Google Analytics,New General Campaign - AUT - Desktop,12,517
19.01.2019,Google Analytics,New General Campaign - AUT - Mobile,9,360
19.01.2019,Google Analytics,New General Campaign - BEL - Desktop,7,118
19.01.2019,Google Analytics,New General Campaign - BEL - Mobile,5,79
19.01.2019,Google Analytics,New General Campaign - BUL - Desktop,5,158
19.01.2019,Google Analytics,New General Campaign - BUL - Mobile,10,222
19.01.2019,Google Analytics,New General Campaign - CAN - Desktop,9,306
19.01.2019,Google Analytics,New General Campaign - CAN - Mobile,30,779
19.01.2019,Google Analytics,New General Campaign - CH - Desktop,5,100
19.01.2019,Google Analytics,New General Campaign - CH - Mobile,5,46
19.01.2019,Google Analytics,New General Campaign - CRO - Desktop,5,122
19.01.2019,Google Analytics,New General Campaign - CRO - Mobile,4,136
19.01.2019,Google Analytics,New General Campaign - CZE - Desktop,4,200
19.01.2019,Google Analytics,New General Campaign - CZE - Mobile,3,47
19.01.2019,Google Analytics,New General Campaign - DEN - Desktop,2,69
19.01.2019,Google Analytics,New General Campaign - DEN - Mobile,1,33
19.01.2019,Google Analytics,New General Campaign - ESP - Desktop,5,581
19.01.2019,Google Analytics,New General Campaign - ESP - Mobile,5,152
19.01.2019,Google Analytics,New General Campaign - Europe - Desktop,36,1131
19.01.2019,Google Analytics,New General Campaign - Europe - Mobile,53,824
19.01.2019,Google Analytics,New General Campaign - FIN - Mobile,2,48
19.01.2019,Google Analytics,New General Campaign - FRA - Desktop,11,341
19.01.2019,Google Analytics,New General Campaign - FRA - Mobile,12,218
19.01.2019,Google Analytics,New General Campaign - GER - Desktop,30,1390
19.01.2019,Google Analytics,New General Campaign - GER - Mobile,65,1515
19.01.2019,Google Analytics,New General Campaign - GRE - Desktop,13,323
19.01.2019,Google Analytics,New General Campaign - GRE - Mobile,11,172
19.01.2019,Google Analytics,New General Campaign - HKG - Desktop,5,141
19.01.2019,Google Analytics,New General Campaign - HKG - Mobile,7,75
19.01.2019,Google Analytics,New General Campaign - HUN - Desktop,9,327
19.01.2019,Google Analytics,New General Campaign - HUN - Mobile,5,61
19.01.2019,Google Analytics,New General Campaign - IND - Desktop,76,2084
19.01.2019,Google Analytics,New General Campaign - IND - Mobile,413,3791
19.01.2019,Google Analytics,New General Campaign - IRE - Desktop,2,76
19.01.2019,Google Analytics,New General Campaign - IRE - Mobile,6,127
19.01.2019,Google Analytics,New General Campaign - ISR - Desktop,6,138
19.01.2019,Google Analytics,New General Campaign - ISR - Mobile,7,78
19.01.2019,Google Analytics,New General Campaign - ITA - Desktop,37,984
19.01.2019,Google Analytics,New General Campaign - ITA - Mobile,37,576
19.01.2019,Google Analytics,New General Campaign - JPN - Desktop,1,28
19.01.2019,Google Analytics,New General Campaign - Latin - Desktop,23,883
19.01.2019,Google Analytics,New General Campaign - Latin - Mobile,44,1211
19.01.2019,Google Analytics,New General Campaign - MAL - Desktop,5,177
19.01.2019,Google Analytics,New General Campaign - MAL - Mobile,36,759
19.01.2019,Google Analytics,New General Campaign - NEL - Desktop,1,81
19.01.2019,Google Analytics,New General Campaign - NEL - Mobile,6,40
19.01.2019,Google Analytics,New General Campaign - NOR - Desktop,4,147
19.01.2019,Google Analytics,New General Campaign - NOR - Mobile,1,68
19.01.2019,Google Analytics,New General Campaign - NZE - Desktop,4,124
19.01.2019,Google Analytics,New General Campaign - OMA - Desktop,6,66
19.01.2019,Google Analytics,New General Campaign - OMA - Mobile,6,78
19.01.2019,Google Analytics,New General Campaign - POL - Desktop,9,714
19.01.2019,Google Analytics,New General Campaign - POL - Mobile,13,292
19.01.2019,Google Analytics,New General Campaign - POR - Desktop,8,128
19.01.2019,Google Analytics,New General Campaign - POR - Mobile,5,1463
19.01.2019,Google Analytics,New General Campaign - Rest - Desktop,69,1215
19.01.2019,Google Analytics,New General Campaign - Rest - Mobile,143,1926
19.01.2019,Google Analytics,New General Campaign - ROM - Desktop,16,588
19.01.2019,Google Analytics,New General Campaign - ROM - Mobile,18,353
19.01.2019,Google Analytics,New General Campaign - RUS - Desktop,5,356
19.01.2019,Google Analytics,New General Campaign - RUS - Mobile,5,249
19.01.2019,Google Analytics,New General Campaign - SAU - Desktop,22,564
19.01.2019,Google Analytics,New General Campaign - SAU - Mobile,23,421
19.01.2019,Google Analytics,New General Campaign - SKO - Desktop,1,87
19.01.2019,Google Analytics,New General Campaign - SLO - Desktop,2,81
19.01.2019,Google Analytics,New General Campaign - SLO - Mobile,1,85
19.01.2019,Google Analytics,New General Campaign - SWE - Desktop,5,167
19.01.2019,Google Analytics,New General Campaign - SWE - Mobile,3,149
19.01.2019,Google Analytics,New General Campaign - TAW - Desktop,2,214
19.01.2019,Google Analytics,New General Campaign - TAW - Mobile,3,64
19.01.2019,Google Analytics,New General Campaign - UAE - Desktop,11,384
19.01.2019,Google Analytics,New General Campaign - UAE - Mobile,21,274
19.01.2019,Google Analytics,New General Campaign - UK - Desktop,20,1032
19.01.2019,Google Analytics,New General Campaign - UK - Mobile,29,692
19.01.2019,Google Analytics,New General Campaign - USA - Desktop,31,835
19.01.2019,Google Analytics,New General Campaign - USA - Mobile,61,1970
19.01.2019,Google Analytics,YouTube TrueView - Prio 1 - Views,1,310
19.01.2019,Google Analytics,YouTube TrueView - Prio 2 - Views,1,273
19.01.2019,Mailchimp,Funnel 166 - Abdominal BachelorClass - #3,3,
19.01.2019,Mailchimp,Funnel 166 - Echo Masterclass - #3,2,
19.01.2019,Mailchimp,Funnel 166 - Emergency BachelorClass - #3,1,
19.01.2019,Mailchimp,Funnel 166 - Multi Funnel - #3,24,
19.01.2019,Mailchimp,Funnel 166 - Pediatric BachelorClass  - #3,4,
19.01.2019,Mailchimp,Funnel 166 - Speckle Tracking Masterclass - #3,3,
19.01.2019,Mailchimp,Funnel 166 - Vascular Lower Extremity BachelorClass - #3,4,
20.01.2019,Facebook Ads,Lead Generation,1850,132515
20.01.2019,Facebook Ads,Like Ads,254,2154
20.01.2019,Google Adwords,B2B - Leads,10,400
20.01.2019,Google Adwords,GDN MSK - Push New,552,58753
20.01.2019,Google Adwords,GDN Prospecting - App - Prio 1,2,3360
20.01.2019,Google Adwords,GDN Prospecting - App - Prio 2,738,36456
20.01.2019,Google Adwords,GDN Prospecting - Desktop - India,110,69479
20.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 1,29,11244
20.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 2,63,53868
20.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 3,180,117886
20.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 1,2,110
20.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2,153,75111
20.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1,44,3698
20.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2,32,6585
20.01.2019,Google Adwords,GDN - Right Heart Push New,12,5692
20.01.2019,Google Adwords,GDN RMKT - App - Prio 1,23,2769
20.01.2019,Google Adwords,GDN RMKT - App - Prio 2,46,4570
20.01.2019,Google Adwords,GDN RMKT - Desktop - India,1,1179
20.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 1,13,2726
20.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 2,11,4009
20.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 3,9,2899
20.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1,15,2046
20.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2,26,3161
20.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 1,30,2580
20.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 2,43,3512
20.01.2019,Google Adwords,GDN - Smart Display - Prio 1,199,16691
20.01.2019,Google Adwords,GDN Vascular - Push,93,6660
